Date,Day_of_Week,Month,Product_ID,Product_Category,Product_Price,Product_Features,Historical_Sales_Quantity,Historical_Sales_Revenue,Current_Inventory_Level,Reorder_Point,Lead_Time,Promotion_Type,Customer_Segmentation,Economic_Indicator,Supplier_Performance,Customer_Rating,Stock_Available,Sales_Quantity,Promotion_Flag,Sales_Revenue
2020-12-17,Thursday,December,9791,Clothing,341.0652,100% Cotton,474,2304.8292,-41,4.24729634613934,7,None,Segment2,2.28,0.76,4.91,94,2,0,3556
2020-12-18,Friday,December,8481,Clothing,539.4469,Slim Fit,340,493.98699999999997,28,8.092758081600572,8,Bundle,Segment1,2.39,0.37,3.55,246,21,1,851
2020-12-19,Saturday,December,7718,Furniture,330.30330000000004,Solid Wood,219,1782.9116000000001,109,1.9822348897832816,2,Bundle,Segment2,0.67,0.74,2.33,333,37,1,1325
2020-12-20,Sunday,December,6484,Electronics,385.16112,Bluetooth Connectivity,380,688.3624000000001,-5,12.103714956573649,9,Bundle,Segment2,1.48,0.23,3.67,189,19,1,2522
2020-12-21,Monday,December,8675,Toys,274.13991,Battery-Powered,372,557.136,65,5.146795489804904,7,None,Segment2,2.41,0.73,3.88,106,9,0,553
2020-12-22,Tuesday,December,8060,Clothing,155.2236,Slim Fit,346,973.1792,69,4.622341219076631,8,Discount,Segment1,0.68,0.28,3.32,239,13,1,2273
2020-12-23,Wednesday,December,1319,Books,739.12,Award-Winning,148,1071.3,50,4.418650679166439,7,Discount,Segment1,2.0,0.5,1.46,420,44,1,736
2020-12-24,Thursday,December,5900,Electronics,1227.50544,Bluetooth Connectivity,285,2133.1392,-87,7.351204263813976,7,Discount,Segment1,2.26,0.64,2.82,235,13,1,1587
2020-12-25,Friday,December,1055,Furniture,476.1504,Leather Upholstery,146,511.21799999999996,61,10.425103355293583,9,Discount,Segment3,0.64,0.12,1.55,583,61,1,1512
2020-12-26,Saturday,December,3403,Books,11.54592,Bestseller,223,2548.1048,3,5.231004871103821,6,Bundle,Segment1,1.14,0.71,2.42,17,4,1,1862
2020-12-27,Sunday,December,3495,Electronics,310.37183999999996,4K Ultra HD,346,940.6329999999999,-23,6.210051258257062,8,Discount,Segment3,1.52,0.19,3.65,164,15,1,4222
2020-12-28,Monday,December,6382,Clothing,74.2026,Slim Fit,494,1123.4236,-32,7.420761493353941,7,Discount,Segment3,0.57,0.74,4.84,90,18,1,1403
2020-12-29,Tuesday,December,2877,Clothing,240.96679999999998,Slim Fit,222,236.61919999999998,112,4.159233290730016,3,Discount,Segment3,1.16,0.41,2.11,276,20,1,206
2020-12-30,Wednesday,December,4523,Toys,13.60425,Interactive,384,1686.8705,25,11.897341953545784,8,None,Segment2,0.85,0.35,3.66,10,7,0,2871
2020-12-31,Thursday,December,7157,Clothing,26.653399999999998,100% Cotton,244,1152.2049,-32,2.7684534392445204,5,Discount,Segment2,0.71,0.77,2.34,19,8,1,805
2021-01-01,Friday,January,1666,Books,423.54240000000004,Hardcover,171,2940.0246,-8,7.057034623679659,6,None,Segment3,1.2,0.81,1.54,527,59,0,1340
2021-01-02,Saturday,January,7916,Books,82.4824,Award-Winning,360,1559.0421000000001,53,2.2556497191026326,2,Discount,Segment2,0.91,0.33,3.45,144,17,1,3013
2021-01-03,Sunday,January,1091,Books,402.48240000000004,Award-Winning,372,1889.16,91,0.8846556493235939,1,Discount,Segment2,1.34,0.39,3.87,227,13,1,4334
2021-01-04,Monday,January,7308,Electronics,132.7968,4K Ultra HD,251,711.0935000000001,93,1.1039150223240362,2,None,Segment2,0.58,0.65,2.61,124,14,0,487
2021-01-05,Tuesday,January,6739,Books,77.68592000000001,Bestseller,286,57.702999999999996,-16,5.771137750570707,7,None,Segment1,1.69,0.19,2.74,83,14,0,139
2021-01-06,Wednesday,January,5429,Clothing,931.968,100% Cotton,486,3087.6992999999998,-19,4.179997619783785,6,Bundle,Segment2,1.92,0.63,4.81,363,33,1,5212
2021-01-07,Thursday,January,7399,Electronics,932.00016,4K Ultra HD,466,745.1,106,3.392262554708378,6,None,Segment2,1.82,0.5,4.61,634,66,0,1364
2021-01-08,Friday,January,3753,Clothing,726.976,UV Protection,427,2111.262,-2,13.368775202816629,10,Discount,Segment1,1.48,0.46,4.38,642,73,1,3444
2021-01-09,Saturday,January,9298,Books,302.27256000000006,Hardcover,354,2161.6444,2,1.3305797925600857,2,None,Segment2,0.81,0.86,3.37,461,47,0,1668
2021-01-10,Sunday,January,2085,Electronics,1085.22816,4K Ultra HD,199,1008.4760000000001,-10,1.6605724431122908,2,None,Segment3,2.48,0.4,2.1,304,37,0,1034
2021-01-11,Monday,January,8626,Furniture,266.81759999999997,Adjustable Shelves,427,757.6002000000001,123,9.38255181897559,7,Bundle,Segment2,0.84,0.18,4.3,302,21,1,3537
2021-01-12,Tuesday,January,9334,Books,196.94976000000003,Award-Winning,114,63.382000000000005,125,4.135302215592535,4,Bundle,Segment2,2.04,0.44,1.27,84,8,1,35
2021-01-13,Wednesday,January,3540,Electronics,118.24896,4K Ultra HD,371,83.748,58,7.388404641993871,5,None,Segment3,0.64,0.1,3.71,164,24,0,576
2021-01-14,Thursday,January,3035,Books,341.56224000000003,Award-Winning,394,639.9952000000001,169,4.040952118294982,3,Bundle,Segment1,1.71,0.26,3.9,149,24,1,1880
2021-01-15,Friday,January,3321,Books,435.9576,Award-Winning,117,1797.5844,90,0.9115554821480174,1,Discount,Segment1,1.95,0.36,1.31,328,41,1,1368
2021-01-16,Saturday,January,5523,Toys,202.6277,Educational,401,2478.856,32,1.5379047840425302,2,Discount,Segment3,2.3,0.8,4.05,100,16,1,2735
2021-01-17,Sunday,January,7849,Electronics,641.93472,4K Ultra HD,365,688.8140000000001,103,2.8780649935516736,3,None,Segment2,2.44,0.14,3.68,137,12,0,4340
2021-01-18,Monday,January,9848,Electronics,975.1109999999999,Bluetooth Connectivity,430,1615.0464,47,1.1315672671024406,1,None,Segment3,2.15,0.88,4.38,475,57,0,1740
2021-01-19,Tuesday,January,5439,Books,30.39984,Bestseller,154,3606.9309999999996,124,6.065729206257705,10,None,Segment2,0.62,0.83,1.46,37,9,0,1413
2021-01-20,Wednesday,January,6807,Clothing,543.2376,UV Protection,410,102.264,104,0.9118665137036113,1,Discount,Segment3,1.51,0.15,3.93,182,22,1,596
2021-01-21,Thursday,January,2401,Clothing,392.7056,Slim Fit,268,890.494,-56,7.327126054964185,7,None,Segment1,1.12,0.34,2.84,435,51,0,1473
2021-01-22,Friday,January,9677,Furniture,427.2867,Solid Wood,359,496.5786,140,1.6404114795354912,3,None,Segment1,1.83,0.81,3.42,168,16,0,434
2021-01-23,Saturday,January,1517,Books,559.11144,Award-Winning,376,1369.1924999999999,-13,7.679013817234935,9,Bundle,Segment3,2.37,0.75,3.86,150,18,1,1651
2021-01-24,Sunday,January,9685,Toys,995.2430400000002,Battery-Powered,271,464.79959999999994,59,5.191763108645697,8,Bundle,Segment1,2.49,0.18,2.82,230,13,1,1396
2021-01-25,Monday,January,8429,Furniture,822.96,Leather Upholstery,202,83.3613,86,8.33235255720028,7,None,Segment3,1.27,0.11,2.15,304,31,0,302
2021-01-26,Tuesday,January,5794,Books,902.8344000000002,Award-Winning,374,1776.5085,123,5.285365391185205,9,Bundle,Segment2,2.47,0.69,3.84,420,38,1,1697
2021-01-27,Wednesday,January,6794,Clothing,919.3205,Slim Fit,399,1010.7768000000001,-18,6.753187297434238,7,Bundle,Segment3,2.29,0.66,3.83,482,46,1,941
2021-01-28,Thursday,January,3136,Furniture,295.974,Solid Wood,413,3992.8644,6,0.6375415147172709,1,Bundle,Segment2,0.9,0.83,4.08,127,14,1,4432
2021-01-29,Friday,January,3431,Toys,1073.0966400000002,Educational,479,584.5518000000001,-24,3.27014956335827,3,Bundle,Segment2,2.16,0.18,4.65,335,33,1,3518
2021-01-30,Saturday,January,6966,Toys,182.06628000000003,Educational,161,1871.3841,80,0.8752918718108156,1,None,Segment3,0.66,0.57,1.5,313,41,0,1120
2021-01-31,Sunday,January,3956,Clothing,177.01600000000002,UV Protection,176,1007.6766,86,3.2235455328334295,6,None,Segment1,1.09,0.21,1.66,95,17,0,1801
2021-02-01,Monday,February,3023,Clothing,611.49,100% Cotton,454,577.1436000000001,113,7.3788525162532865,8,Bundle,Segment3,1.5,0.66,4.72,544,47,1,917
2021-02-02,Tuesday,February,7505,Books,140.73384000000001,Bestseller,273,1114.1979999999999,121,4.2102125217852215,3,None,Segment2,1.29,0.76,2.71,150,23,0,864
2021-02-03,Wednesday,February,3154,Clothing,89.4948,UV Protection,346,1230.2336,-34,5.133984422750428,4,None,Segment1,2.04,0.32,3.44,41,13,0,2226
2021-02-04,Thursday,February,2978,Toys,381.0008400000001,Educational,307,2119.6932,-72,2.0354969800589275,4,None,Segment1,2.22,0.62,2.93,211,12,0,2364
2021-02-05,Friday,February,7845,Furniture,229.97879999999998,Adjustable Shelves,347,1981.5345000000002,24,1.4948677425494927,1,None,Segment1,1.93,0.55,3.61,49,1,0,2320
2021-02-06,Saturday,February,8703,Electronics,393.86088,Wi-Fi Enabled,464,413.988,38,6.299866964847017,10,Bundle,Segment3,1.26,0.15,4.8,264,26,1,2925
2021-02-07,Sunday,February,9949,Clothing,148.24530000000001,Slim Fit,331,1645.9835,126,6.778445512108129,7,Bundle,Segment3,0.63,0.35,3.37,123,21,1,2559
2021-02-08,Monday,February,7360,Furniture,544.8829499999999,Adjustable Shelves,192,594.3315,-73,2.402261815662472,3,Discount,Segment3,0.73,0.15,1.72,416,42,1,1319
2021-02-09,Tuesday,February,1573,Books,605.3731200000001,Bestseller,97,165.7408,83,5.8149660618748245,5,Discount,Segment1,1.94,0.16,1.05,570,61,1,190
2021-02-10,Wednesday,February,4647,Clothing,497.62230000000005,Slim Fit,244,217.51199999999997,69,6.423570722736679,9,Bundle,Segment1,1.59,0.48,2.31,237,30,1,183
2021-02-11,Thursday,February,3910,Electronics,157.52231999999998,4K Ultra HD,235,1470.0448000000001,96,1.4119340485067156,2,Bundle,Segment2,1.46,0.56,2.44,50,9,1,1055
2021-02-12,Friday,February,9249,Electronics,501.68399999999997,Bluetooth Connectivity,242,2413.07,-3,11.89200542117016,8,Discount,Segment2,1.0,0.55,2.36,434,36,1,2408
2021-02-13,Saturday,February,5339,Toys,979.2864400000001,Interactive,128,574.6324999999999,129,3.788646181595053,6,Bundle,Segment2,2.29,0.65,1.08,312,25,1,202
2021-02-14,Sunday,February,8475,Books,222.81952,Award-Winning,492,1739.497,-79,5.2585363275949,4,None,Segment1,0.77,0.59,4.84,204,13,0,2701
2021-02-15,Monday,February,4074,Clothing,406.2032,100% Cotton,455,161.1435,-10,7.24075193664514,5,Bundle,Segment1,2.08,0.15,4.75,245,19,1,1015
2021-02-16,Tuesday,February,7445,Toys,227.19851000000003,Battery-Powered,414,1642.578,36,5.284575335010371,5,Bundle,Segment1,1.09,0.49,4.01,264,36,1,2833
2021-02-17,Wednesday,February,3990,Clothing,305.1796,UV Protection,352,596.7392,29,7.3130266699407285,6,None,Segment1,1.72,0.16,3.33,132,23,0,2149
2021-02-18,Thursday,February,1674,Electronics,517.1694,Bluetooth Connectivity,425,337.896,4,8.296601951100051,10,Discount,Segment3,1.27,0.26,4.09,336,30,1,1157
2021-02-19,Friday,February,5310,Furniture,541.575,Solid Wood,334,1802.123,139,0.882823796658896,1,Discount,Segment3,2.49,0.61,3.39,196,23,1,1682
2021-02-20,Saturday,February,3596,Electronics,275.4882,4K Ultra HD,396,2483.0484,32,12.408857042059186,10,Discount,Segment3,1.83,0.84,3.96,178,9,1,2667
2021-02-21,Sunday,February,2956,Toys,563.3951400000001,Educational,370,1838.8496,15,3.289489291061875,5,Bundle,Segment3,1.47,0.56,3.87,449,36,1,2221
2021-02-22,Monday,February,4751,Toys,86.69793,Interactive,123,1143.7824,149,2.170386645367233,2,None,Segment2,1.59,0.32,1.11,25,6,0,866
2021-02-23,Tuesday,February,2558,Clothing,26.5525,UV Protection,151,239.169,73,3.1306913329245254,4,Discount,Segment2,0.95,0.21,1.5,22,4,1,385
2021-02-24,Wednesday,February,3917,Toys,317.72048000000007,Educational,140,1914.8085,108,10.280434709297246,9,Bundle,Segment2,0.68,0.45,1.58,398,34,1,1235
2021-02-25,Thursday,February,4145,Electronics,648.5875199999999,4K Ultra HD,182,1097.7095000000002,74,1.8744520541777145,3,None,Segment2,2.24,0.53,1.71,192,25,0,800
2021-02-26,Friday,February,3001,Clothing,483.1875,Slim Fit,300,2365.0136,84,3.5570329587603577,3,Bundle,Segment2,2.25,0.76,3.04,244,31,1,1960
2021-02-27,Saturday,February,3520,Toys,546.62344,Battery-Powered,417,595.694,-41,6.6030883178385675,10,Discount,Segment1,2.44,0.2,4.07,208,22,1,2777
2021-02-28,Sunday,February,9292,Clothing,138.1212,UV Protection,197,4105.597,-74,2.392016512741467,3,Discount,Segment2,1.74,0.86,2.04,45,-1,1,1823
2021-03-01,Monday,March,3792,Electronics,172.25052,Wi-Fi Enabled,409,135.6346,-41,11.993957924377261,10,Discount,Segment2,1.09,0.74,4.14,141,19,1,158
2021-03-02,Tuesday,March,6139,Electronics,1178.40888,Wi-Fi Enabled,135,574.707,80,4.087046630876057,7,None,Segment3,2.46,0.3,1.45,497,56,0,564
2021-03-03,Wednesday,March,9559,Electronics,639.51888,4K Ultra HD,318,2476.368,-18,6.9386858552195125,6,Discount,Segment2,1.54,0.72,3.14,488,39,1,2174
2021-03-04,Thursday,March,4369,Clothing,742.6873999999999,UV Protection,432,3175.0884,157,10.185078396300796,8,Bundle,Segment2,1.69,0.66,4.43,547,47,1,3861
2021-03-05,Friday,March,3447,Electronics,564.9278400000001,Wi-Fi Enabled,458,1203.99,129,8.001616137544389,9,Bundle,Segment1,2.22,0.3,4.76,228,18,1,4565
2021-03-06,Saturday,March,2982,Toys,354.72382000000005,Battery-Powered,369,2398.2434999999996,-30,6.899092423098043,7,None,Segment1,2.27,0.83,3.58,210,24,0,2240
2021-03-07,Sunday,March,4377,Clothing,145.04670000000002,UV Protection,164,1826.1914,42,2.451933790159624,2,Discount,Segment1,0.81,0.62,1.54,266,30,1,974
2021-03-08,Monday,March,5526,Electronics,481.10544000000004,Bluetooth Connectivity,405,3807.9801,-28,2.4166531314878927,3,Bundle,Segment2,1.53,0.81,4.19,322,28,1,3921
2021-03-09,Tuesday,March,6619,Electronics,26.471639999999997,Wi-Fi Enabled,471,755.2359,41,11.81699875123061,9,Bundle,Segment1,0.71,0.81,4.65,18,-2,1,782
2021-03-10,Wednesday,March,5978,Furniture,115.24275,Adjustable Shelves,326,690.4169999999999,175,3.3126848925501817,3,Discount,Segment1,1.05,0.42,3.37,88,14,1,1321
2021-03-11,Thursday,March,4215,Books,201.45616,Award-Winning,242,2560.6984,31,6.729722170427877,8,Discount,Segment1,0.61,0.52,2.61,550,47,1,2879
2021-03-12,Friday,March,5759,Books,401.92768,Hardcover,289,190.84140000000002,27,4.615713385936129,5,Bundle,Segment3,2.24,0.27,3.08,268,28,1,459
2021-03-13,Saturday,March,2654,Furniture,547.2538499999999,Adjustable Shelves,299,127.3428,26,4.3387923104176185,4,Discount,Segment3,1.43,0.36,3.06,305,29,1,188
2021-03-14,Sunday,March,1251,Furniture,384.25725,Adjustable Shelves,151,2840.3541000000005,54,10.697154888439796,9,Bundle,Segment3,1.17,0.81,1.45,152,5,1,904
2021-03-15,Monday,March,9745,Furniture,1156.09515,Adjustable Shelves,250,157.9457,97,6.5550223282215345,7,None,Segment3,2.03,0.11,2.47,295,37,0,840
2021-03-16,Tuesday,March,5292,Books,182.84904,Bestseller,356,3201.6823999999997,157,5.380014780241098,4,Discount,Segment1,0.99,0.76,3.54,344,43,1,3022
2021-03-17,Wednesday,March,2904,Toys,165.98340000000002,Battery-Powered,178,3596.6638999999996,96,4.104807177922018,3,Discount,Segment1,1.8,0.83,1.64,48,4,1,1324
2021-03-18,Thursday,March,3720,Books,240.19112,Hardcover,212,3659.9555,8,3.4221839567152132,5,Bundle,Segment1,1.31,0.85,2.18,306,35,1,2187
2021-03-19,Friday,March,1217,Toys,110.46332,Battery-Powered,467,1274.5567999999998,63,3.9841034928246537,5,None,Segment1,0.58,0.44,4.56,142,23,0,2909
2021-03-20,Saturday,March,8018,Furniture,639.5055,Adjustable Shelves,470,3145.9425,124,5.260939341008398,7,None,Segment2,0.94,0.75,4.82,516,42,0,4826
2021-03-21,Sunday,March,8874,Furniture,904.0602000000001,Leather Upholstery,135,3114.4212,-3,2.1190505707952054,3,Bundle,Segment3,1.58,0.86,1.26,529,49,1,1066
2021-03-22,Monday,March,8031,Toys,636.5590000000001,Battery-Powered,138,1169.4096,90,8.329804192523785,10,None,Segment3,1.75,0.72,1.41,253,16,0,411
2021-03-23,Tuesday,March,2133,Furniture,205.33695,Adjustable Shelves,124,641.5415999999999,-6,10.0013755625518,9,Bundle,Segment3,0.91,0.18,1.25,77,12,1,1016
2021-03-24,Wednesday,March,5881,Books,363.99983999999995,Award-Winning,382,505.4419,120,9.860656807702336,7,Discount,Segment2,1.38,0.71,3.96,350,35,1,480
2021-03-25,Thursday,March,7305,Clothing,267.8112,100% Cotton,124,71.2228,47,1.6819608645876618,3,None,Segment2,0.68,0.44,1.08,530,46,0,34
2021-03-26,Friday,March,9874,Furniture,87.4314,Leather Upholstery,392,2655.6805000000004,-53,5.335870546574939,6,Bundle,Segment2,0.81,0.55,3.86,66,-2,1,4109
2021-03-27,Saturday,March,3623,Toys,768.2934600000001,Educational,218,510.2256,48,4.826654926277348,7,None,Segment2,1.86,0.12,2.12,318,32,0,1561
2021-03-28,Sunday,March,1822,Clothing,469.1068,UV Protection,511,325.896,25,6.77093454151972,5,None,Segment3,1.73,0.24,4.95,154,9,0,1166
2021-03-29,Monday,March,9953,Toys,697.1404000000001,Battery-Powered,425,1550.2278000000001,53,4.001552725814309,6,Bundle,Segment2,1.55,0.33,4.27,592,55,1,4542
2021-03-30,Tuesday,March,2940,Toys,114.59085000000002,Battery-Powered,236,2618.9112000000005,101,6.1252181745121606,5,Bundle,Segment2,1.85,0.68,2.47,37,7,1,1556
2021-03-31,Wednesday,March,2441,Clothing,480.2112,Slim Fit,309,695.9404000000001,34,5.191056888816482,9,Discount,Segment3,1.92,0.74,3.2,274,18,1,611
2021-04-01,Thursday,April,5211,Electronics,178.13232,Bluetooth Connectivity,486,107.01140000000001,119,4.29227490298523,5,None,Segment1,2.06,0.74,5.0,76,10,0,145
2021-04-02,Friday,April,1355,Furniture,492.312,Leather Upholstery,440,1158.4916000000003,176,6.760930990472095,7,None,Segment1,0.8,0.28,4.28,208,26,0,4039
2021-04-03,Saturday,April,8561,Clothing,57.8852,UV Protection,305,1407.4674,-38,1.3923794729638914,2,Bundle,Segment1,0.94,0.86,3.23,65,-2,1,1110
2021-04-04,Sunday,April,1476,Books,238.092,Bestseller,186,2053.1897999999997,83,8.202224554449504,8,None,Segment2,0.75,0.43,1.78,516,60,0,2022
2021-04-05,Monday,April,4847,Furniture,486.9828,Adjustable Shelves,169,292.356,92,5.456062071360844,5,None,Segment1,2.01,0.36,1.63,143,11,0,305
2021-04-06,Tuesday,April,8736,Furniture,362.86769999999996,Solid Wood,201,146.74460000000002,-4,4.64876317528592,8,None,Segment2,1.18,0.19,2.05,105,4,0,305
2021-04-07,Wednesday,April,3824,Clothing,313.6419,Slim Fit,519,372.7584,23,11.726993063291019,9,None,Segment3,1.43,0.36,4.99,308,39,0,874
2021-04-08,Thursday,April,1690,Toys,289.4936000000001,Interactive,166,981.1125000000001,4,5.691344153619177,10,Discount,Segment1,0.8,0.75,1.59,278,24,1,464
2021-04-09,Friday,April,9984,Books,140.18784,Award-Winning,202,104.8032,35,7.082690216324846,9,Discount,Segment2,0.94,0.16,2.19,246,21,1,232
2021-04-10,Saturday,April,2889,Clothing,600.7220000000001,UV Protection,349,1543.1668,98,5.68142985240345,4,Bundle,Segment1,1.34,0.86,3.37,415,36,1,1337
2021-04-11,Sunday,April,9507,Electronics,722.0692799999999,Wi-Fi Enabled,218,856.7280000000001,6,2.6788489749246316,3,None,Segment3,2.19,0.8,2.24,156,21,0,401
2021-04-12,Monday,April,6574,Clothing,267.582,100% Cotton,193,3034.0058999999997,-55,7.31876175706607,6,Discount,Segment2,2.3,0.69,2.03,129,22,1,1636
2021-04-13,Tuesday,April,4059,Furniture,1165.47375,Solid Wood,337,1145.712,99,4.048097408280155,5,Bundle,Segment2,1.75,0.3,3.56,497,49,1,3204
2021-04-14,Wednesday,April,5254,Books,432.19520000000006,Bestseller,280,1091.9244,51,5.452188261660336,8,Bundle,Segment2,1.31,0.28,2.92,224,26,1,2028
2021-04-15,Thursday,April,5947,Toys,324.6804000000001,Educational,380,435.09790000000004,23,5.360161490504907,10,None,Segment3,1.08,0.23,3.78,209,17,0,1541
2021-04-16,Friday,April,6854,Furniture,818.46045,Adjustable Shelves,258,1901.9474999999998,-89,7.641970068677052,6,Bundle,Segment1,1.59,0.75,2.61,194,23,1,1523
2021-04-17,Saturday,April,4129,Toys,1206.9508,Interactive,282,777.9304,151,8.952579133431087,9,Discount,Segment3,2.2,0.52,2.62,733,77,1,751
2021-04-18,Sunday,April,6553,Books,143.12127999999998,Award-Winning,133,936.8076,-15,7.741297292658405,6,None,Segment3,2.26,0.31,1.48,62,3,0,807
2021-04-19,Monday,April,4880,Toys,462.1073600000001,Interactive,363,396.8822,-37,6.774956285798595,8,Discount,Segment2,2.47,0.11,3.69,197,14,1,2708
2021-04-20,Tuesday,April,2723,Toys,77.22594000000001,Battery-Powered,103,94.6608,69,9.000493881729533,9,Bundle,Segment2,0.54,0.41,1.05,84,15,1,46
2021-04-21,Wednesday,April,5928,Books,52.94376,Hardcover,109,322.88200000000006,129,4.110268729395646,6,None,Segment1,1.93,0.2,1.16,44,-2,0,367
2021-04-22,Thursday,April,6393,Toys,570.16047,Educational,406,2359.7487,61,7.192689601180425,5,None,Segment1,1.21,0.81,4.11,469,37,0,2738
2021-04-23,Friday,April,6346,Electronics,418.29792,4K Ultra HD,300,110.2176,69,3.382441375459142,5,Discount,Segment3,1.42,0.12,3.01,155,21,1,592
2021-04-24,Saturday,April,8150,Clothing,388.44550000000004,UV Protection,119,258.4065,24,4.572757048513864,4,None,Segment2,1.55,0.11,1.15,215,26,0,523
2021-04-25,Sunday,April,1044,Electronics,636.9403199999999,Wi-Fi Enabled,238,836.22,40,11.022163353357186,8,Discount,Segment3,1.13,0.88,2.55,394,31,1,414
2021-04-26,Monday,April,7768,Electronics,531.2855999999999,Bluetooth Connectivity,434,966.0654000000001,65,2.261185208696901,2,Bundle,Segment2,1.9,0.54,4.26,170,16,1,1349
2021-04-27,Tuesday,April,1122,Clothing,211.91039999999998,100% Cotton,221,673.134,69,6.138614959769811,8,Discount,Segment1,0.72,0.42,2.39,168,19,1,734
2021-04-28,Wednesday,April,8330,Electronics,621.6912,Wi-Fi Enabled,399,2762.2296,-7,8.374499486986029,10,None,Segment3,1.2,0.78,3.87,468,53,0,3167
2021-04-29,Thursday,April,7217,Furniture,243.44985000000003,Leather Upholstery,237,120.66299999999998,56,1.1575982087971564,2,Bundle,Segment3,1.33,0.15,2.43,170,20,1,374
2021-04-30,Friday,April,3635,Furniture,427.0128,Leather Upholstery,286,1180.97,25,5.14177884795192,10,Bundle,Segment3,0.68,0.25,2.91,350,29,1,2607
